game_lineups_id,date,game_id,player_id,club_id,player_name,type,position,number,team_captain
4bcae165ead9b2ead967866ffc01d5eb,2013-08-05,2320446,80,27,Tom Starke,substitutes,Goalkeeper,22,0
501e04f571ee9bd15e1c5140e0fc7963,2013-08-05,2320446,2219,27,Philipp Lahm,substitutes,Right-Back,21,0
d611ea785dedd06929bccd24e948dbe9,2013-08-05,2320446,2514,27,Bastian Schweinsteiger,starting_lineup,Defensive Midfield,31,0
62566a6ed1066036a578fa584ce4d503,2013-08-03,2320447,26,16,Roman Weidenfeller,substitutes,Goalkeeper,1,0
e4ed89ef52777c41b7c2a96a1bef5450,2013-08-03,2320447,410,16,Sebastian Kehl,starting_lineup,Defensive Midfield,5,1
4b5ac966a0cbba098e8bc5f61255b3a4,2013-08-03,2320447,2150,16,Oliver Kirch,substitutes,Defensive Midfield,21,0
9cfff72e6d9fd49cc523c5bfd713225b,2013-08-04,2320448,1726,41,Heiko Westermann,starting_lineup,Centre-Back,4,0
17f655eaa1df75e8f4e0283f643ad9d9,2013-08-04,2320450,1565,24,Alexander Meier,starting_lineup,Attacking Midfield,14,0
9dcb8b2d7bc749e9007bf3b243c76494,2013-08-03,2320451,691,15,Simon Rolfes,starting_lineup,Left Midfield,6,1
9c68b814eb178fcb1b608fd1512f2606,2013-08-03,2320451,3256,15,Roberto Hilbert,substitutes,Right-Back,14,0
bf17826d320a3e47f81192e5fe047155,2013-08-03,2320452,892,39,Heinz Müller,starting_lineup,Goalkeeper,33,0
9605e03c7cab5229f357a4d576459e47,2013-08-03,2320452,1139,39,Nikolce Noveski,starting_lineup,Centre-Back,4,1
e67f23d03be4815c28cf3459e9f9bbdb,2013-08-03,2320452,1363,39,Christian Wetklo,substitutes,Goalkeeper,29,0
001fe883d1a25d098fc616bdb05450a4,2013-08-03,2320453,1428,60,Mike Hanke,starting_lineup,Centre-Forward,9,0
dae36ac68b06104009e242ff6a9afd9d,2013-08-04,2320454,1426,79,Cacau,starting_lineup,Right Winger,18,0
9f264db829282e426b3fb548f2509e76,2013-08-04,2320454,2048,222,Philipp Haastrup,starting_lineup,Centre-Back,4,0
d60241e16803ca3d2a5b0249c8e6f71d,2013-08-04,2320455,1586,42,Christian Schulz,starting_lineup,Centre-Back,19,0
a61e97dcb17e680a4d4de03a7bd1cbba,2013-08-04,2320455,2805,42,Christian Pander,starting_lineup,Left-Back,24,0
23534f3b17fad5eeedfe391127011532,2013-08-04,2320455,3114,42,Jan Schlaudraff,starting_lineup,Second Striker,13,0
12d37d1d73cb23584665525423becf47,2013-08-05,2320456,598,33,Timo Hildebrand,starting_lineup,Goalkeeper,34,0
31bca904da7e3d69117333ac7dbd13eb,2013-08-05,2320456,1321,33,Jermaine Jones,starting_lineup,Defensive Midfield,13,0
3b170e7d54b4913d503c66f205ba4f73,2013-08-04,2320457,1095,44,Peer Kluge,starting_lineup,Defensive Midfield,24,0
b50e19c1803db7837ee4a9f89bf8e778,2013-08-04,2320457,2334,44,Marcel Ndjeng,starting_lineup,Right-Back,8,0
8159b74db6b12295029f63fa74606738,2013-08-04,2320458,1659,23,Dennis Kruppke,starting_lineup,Second Striker,32,1
bda02c2328d08fbdd6c0ea356bb2e3cd,2013-08-04,2320458,1944,23,Deniz Dogan,starting_lineup,Centre-Back,8,0
da60d0bf31f498d6fac5123150ed8bcd,2013-08-04,2320458,2386,23,Marjan Petkovic,starting_lineup,Goalkeeper,1,0
578b19e86bf6899d6f188328008dd58b,2013-08-03,2320459,1667,82,Diego Benaglio,starting_lineup,Goalkeeper,1,1
0d58a37faa95c362ac234369290c6b6f,2013-08-03,2320459,2358,82,Patrick Ochs,substitutes,Right-Back,2,0
587c6a5366cc96c987654604b6d55434,2013-08-04,2320460,1277,86,Clemens Fritz,starting_lineup,Right-Back,8,1
120739dfcb33fdaaa6c2b6649c50931c,2013-08-04,2320461,568,18,Martin Stranzl,starting_lineup,Centre-Back,39,0
6132e2329a2fcd46a635942f9617fb55,2013-08-04,2320461,1144,18,Christofer Heimeroth,substitutes,Goalkeeper,33,0
9ddb0a5c48c767dc5fa7a0cb890a9bbd,2013-08-04,2320462,823,4,Hanno Balitsch,starting_lineup,Defensive Midfield,5,0
8480d0afe324db7ecf3374a4587ef711,2013-08-04,2320462,1094,4,Emanuel Pogatetz,starting_lineup,Centre-Back,2,0
d8c7ff882f8cbc729355ed55b6cc44c0,2013-08-04,2320462,1150,4,Raphael Schäfer,starting_lineup,Goalkeeper,1,0
91bb0506bf7c31181cf7b14fcca4affd,2013-08-04,2320462,1986,4,Markus Feulner,starting_lineup,Central Midfield,7,0
1250072abc66d26488356b3753c69c79,2013-08-02,2320463,1791,167,Halil Altıntop,starting_lineup,Attacking Midfield,7,0
4cddb3e93a8d4ecc28f1956d2a0ed574,2013-08-09,2321025,80,27,Tom Starke,substitutes,Goalkeeper,22,0
725457f5e48f5084994f3e0177219a5c,2013-08-09,2321025,532,27,Claudio Pizarro,substitutes,Centre-Forward,14,0
55e99bc101730f8f95c860da1a6d6324,2013-08-09,2321025,568,18,Martin Stranzl,starting_lineup,Centre-Back,39,0
0e6655852369fd638fc73ba904151cea,2013-08-09,2321025,1144,18,Christofer Heimeroth,substitutes,Goalkeeper,33,0
a85ddd4785c89c7212ddb18ab76be847,2013-08-09,2321025,2219,27,Philipp Lahm,starting_lineup,Right-Back,21,1
7ad18d1c85c6687807d3d0b6503743be,2013-08-09,2321025,2514,27,Bastian Schweinsteiger,starting_lineup,Defensive Midfield,31,0
105738738ee799fb0d5931a1f0c4ddb5,2013-08-11,2321027,598,33,Timo Hildebrand,starting_lineup,Goalkeeper,34,0
ba11c80e3514f543240dacd52e89ef57,2013-08-11,2321027,1321,33,Jermaine Jones,starting_lineup,Defensive Midfield,13,0
048cafed76225443c395e3d3a10a4ac3,2013-08-11,2321027,1726,41,Heiko Westermann,starting_lineup,Centre-Back,4,0
256a305382746a08043a02a00faa16d9,2013-08-11,2321027,1784,41,René Adler,starting_lineup,Goalkeeper,15,0
64e10d82750f50c7541a1729e5032a97,2013-08-10,2321028,691,15,Simon Rolfes,substitutes,Defensive Midfield,6,0
474a13749a8335ce0f0c980d332f3f04,2013-08-10,2321028,1428,60,Mike Hanke,starting_lineup,Centre-Forward,9,0
a9410e240d37f6388bc2083c23fe8b8a,2013-08-10,2321028,3256,15,Roberto Hilbert,substitutes,Right-Back,14,0
f342f151366857206c3efb8ea8fa78a5,2013-08-10,2321029,1586,42,Christian Schulz,substitutes,Centre-Back,19,0
13c51a227181ca3372e86c7b66e82134,2013-08-10,2321029,1667,82,Diego Benaglio,starting_lineup,Goalkeeper,1,1
0d4a7f893e527c4c77355a8b4a370d6f,2013-08-10,2321029,2358,82,Patrick Ochs,substitutes,Right-Back,2,0
16dc84a1be738034740c5f03e692b70b,2013-08-10,2321029,2805,42,Christian Pander,starting_lineup,Left-Back,24,0
616cabbb9455df0828d24992d410dd5f,2013-08-10,2321029,3114,42,Jan Schlaudraff,substitutes,Attacking Midfield,13,0
4cc2fee7c48645fc5374ecada3d412c7,2013-08-10,2321030,823,4,Hanno Balitsch,starting_lineup,Defensive Midfield,5,0
50bc5b6b88cb838fc39c285574bf8360,2013-08-10,2321030,1094,4,Emanuel Pogatetz,starting_lineup,Centre-Back,2,0
f120fbbf3c26a28fe3a746d0e70130b7,2013-08-10,2321030,1150,4,Raphael Schäfer,starting_lineup,Goalkeeper,1,1
9d17a762445fef504e109ddbcde0b076,2013-08-10,2321030,1986,4,Markus Feulner,starting_lineup,Right-Back,7,0
97f73f95d8ae5b4ca25570c1b6420969,2013-08-11,2321031,892,39,Heinz Müller,starting_lineup,Goalkeeper,33,0
01463ce78efc99372ce0969c044da873,2013-08-11,2321031,1139,39,Nikolce Noveski,starting_lineup,Centre-Back,4,1
f057cbc74ba035f2c6906eb43edf925c,2013-08-11,2321031,1363,39,Christian Wetklo,substitutes,Goalkeeper,29,0
b8d92b4816dffb8aa9278868696a1023,2013-08-11,2321031,1426,79,Cacau,substitutes,Second Striker,18,0
fa61f8174fd2efa967f0f50b3279ffac,2013-08-10,2321032,410,16,Sebastian Kehl,substitutes,Defensive Midfield,5,0
e7317caa41c0d360e81c5cee251e2764,2013-08-10,2321032,1791,167,Halil Altıntop,starting_lineup,Attacking Midfield,7,0
3858932cbee772c0265bab4b083e1d4b,2013-08-10,2321033,1277,86,Clemens Fritz,starting_lineup,Right-Back,8,1
d9bd37cd5ef1399ed9b9588a33463f2a,2013-08-10,2321033,1659,23,Dennis Kruppke,starting_lineup,Attacking Midfield,32,1
f728915539db806b94c5ea21275f29d9,2013-08-10,2321033,1944,23,Deniz Dogan,starting_lineup,Centre-Back,8,0
3f92aa3e2e7b12198badcb2c7443195c,2013-08-10,2321033,2386,23,Marjan Petkovic,starting_lineup,Goalkeeper,1,0
62b0f5dfd4822a9531ed54c7f97928de,2013-08-10,2321034,1095,44,Peer Kluge,substitutes,Defensive Midfield,24,0
06f0a16363985980c3bdf693656bbf27,2013-08-10,2321034,1565,24,Alexander Meier,starting_lineup,Attacking Midfield,14,0
b8a4a79025a16d6166e76eed81d100ef,2013-08-10,2321034,2334,44,Marcel Ndjeng,starting_lineup,Right-Back,8,0
da2efff20622dddb85de33f5b807ab01,2013-08-18,2321044,26,16,Roman Weidenfeller,starting_lineup,Goalkeeper,1,1
9c45e4de64c024a2a9b84f809ea5644a,2013-08-18,2321044,410,16,Sebastian Kehl,substitutes,Defensive Midfield,5,0
d66f04eac8b427eee35b15957198d0be,2013-08-18,2321044,1659,23,Dennis Kruppke,starting_lineup,Attacking Midfield,32,1
655d45a5dbf740f432c66b945112b69b,2013-08-18,2321044,2386,23,Marjan Petkovic,substitutes,Goalkeeper,1,0
616276819bbeb7789435549bbea8ec3c,2013-08-17,2321045,568,18,Martin Stranzl,starting_lineup,Centre-Back,39,0
5b6abca14a3d4036ce9956a2551bb44d,2013-08-17,2321045,1144,18,Christofer Heimeroth,substitutes,Goalkeeper,33,0
e76cae6fb5fae189eca8540b440cdc89,2013-08-17,2321045,1586,42,Christian Schulz,substitutes,Centre-Back,19,0
59c13347a6559bd844250d79e410bf40,2013-08-17,2321045,3114,42,Jan Schlaudraff,substitutes,Second Striker,13,0
4c6a541649298948109b4588d5586dad,2013-08-17,2321046,691,15,Simon Rolfes,substitutes,Left Midfield,6,0
d8d9ee91948b083a0e1c60322fe64672,2013-08-17,2321046,1426,79,Cacau,substitutes,Centre-Forward,18,0
eed3f214583d7bb8c35c4d8e720d1c65,2013-08-17,2321046,3256,15,Roberto Hilbert,substitutes,Right-Back,14,0
cdd2836e75f4fcfb99bb1904d3f1d41d,2013-08-17,2321047,598,33,Timo Hildebrand,starting_lineup,Goalkeeper,34,0
9b163cfb4906578f03a60a0041227912,2013-08-17,2321047,1321,33,Jermaine Jones,starting_lineup,Defensive Midfield,13,0
1e0ddcc27fbeaa57252a3f3e9e8754b1,2013-08-17,2321047,1667,82,Diego Benaglio,starting_lineup,Goalkeeper,1,1
cdd8a2cf4fd2faf09a7aca59473a31f7,2013-08-17,2321048,1791,167,Halil Altıntop,starting_lineup,Attacking Midfield,7,0
da7bcc37d41f8a0f2342ddc689f19315,2013-08-18,2321049,823,4,Hanno Balitsch,starting_lineup,Defensive Midfield,5,0
59ae9c1ae19033418b989f0bbf8ab22b,2013-08-18,2321049,1094,4,Emanuel Pogatetz,starting_lineup,Centre-Back,2,0
2702f7430c0433afae9931a20713d1db,2013-08-18,2321049,1095,44,Peer Kluge,substitutes,Defensive Midfield,24,0
9f8462373f61b7459966b5846521136d,2013-08-18,2321049,1150,4,Raphael Schäfer,starting_lineup,Goalkeeper,1,1
aa88d4d569e1ff882ae42a91522ae3dd,2013-08-18,2321049,1986,4,Markus Feulner,starting_lineup,Right-Back,7,0
54bffcec2716576c9f5e6aa7314539a6,2013-08-17,2321050,892,39,Heinz Müller,starting_lineup,Goalkeeper,33,0
f4e167f0fb822e783e9051d5a7ac8592,2013-08-17,2321050,1139,39,Nikolce Noveski,starting_lineup,Centre-Back,4,1
4999325b66ebe78a6ee9603fdfeffccd,2013-08-17,2321050,1363,39,Christian Wetklo,substitutes,Goalkeeper,29,0
e8a32e82e8f5dc40c805732cb45c33d6,2013-08-17,2321050,1428,60,Mike Hanke,starting_lineup,Second Striker,9,0
4c4b5951580bb7a18b94f28c57a0f55f,2013-08-17,2321051,1726,41,Heiko Westermann,starting_lineup,Centre-Back,4,0
85ab2021f3738c77b115771467f352f8,2013-08-17,2321051,1784,41,René Adler,starting_lineup,Goalkeeper,15,0
a0235eadc7cb7a168216fbfce311609e,2013-08-23,2321053,26,16,Roman Weidenfeller,starting_lineup,Goalkeeper,1,0
1647fd5ce9f17eaa94f862a7b0235afb,2013-08-23,2321053,410,16,Sebastian Kehl,starting_lineup,Defensive Midfield,5,1
6495aa14a246af8f851847dd06704d26,2013-08-24,2321054,80,27,Tom Starke,substitutes,Goalkeeper,22,0
5c1f6cf39e73dfb4474ee0cb237c6cec,2013-08-24,2321054,532,27,Claudio Pizarro,substitutes,Centre-Forward,14,0
23b2b98ef75f4fa353afd0cc81cd286a,2013-08-24,2321054,823,4,Hanno Balitsch,starting_lineup,Defensive Midfield,5,0
b8f4f61926f61aa442c558f39416402b,2013-08-24,2321054,1094,4,Emanuel Pogatetz,starting_lineup,Centre-Back,2,0
4cb8761559f595606905d551e5d5479b,2013-08-24,2321054,1150,4,Raphael Schäfer,starting_lineup,Goalkeeper,1,1
b1f6bbb156dade7912b66d0a16771587,2013-08-24,2321054,1986,4,Markus Feulner,starting_lineup,Right Midfield,7,0
cffb870971195628779a885738092efb,2013-08-24,2321054,2219,27,Philipp Lahm,starting_lineup,Right-Back,21,1
f5fe06cd3aed965cd20ace9753a68737,2013-08-24,2321054,2514,27,Bastian Schweinsteiger,starting_lineup,Defensive Midfield,31,0
a250582988d3f2295aed8f10538a38f4,2013-08-24,2321055,568,18,Martin Stranzl,starting_lineup,Centre-Back,39,0
983dd326c53088e747594badef814f99,2013-08-24,2321055,691,15,Simon Rolfes,substitutes,Right Midfield,6,0
bfaa0a4cc9a1456d3c3624c6a1b795bd,2013-08-24,2321055,1144,18,Christofer Heimeroth,substitutes,Goalkeeper,33,0
757c798cb3a78554b5a62f35b8e525da,2013-08-24,2321055,3256,15,Roberto Hilbert,starting_lineup,Right-Back,14,0
4caf12b4fe4474a654bcb886bcff2b95,2013-08-24,2321056,598,33,Timo Hildebrand,starting_lineup,Goalkeeper,34,0
47f73457821611e251b5d1e90473fd7a,2013-08-24,2321056,1321,33,Jermaine Jones,starting_lineup,Defensive Midfield,13,0
60b02cd0206c2436ea593593090a1c17,2013-08-24,2321056,1586,42,Christian Schulz,substitutes,Centre-Back,19,0
89a0f49b58695f6c5aed76ea7a753196,2013-08-24,2321056,3114,42,Jan Schlaudraff,substitutes,Second Striker,13,0
8f34a933291882b2ebf661cf6e65db54,2013-08-24,2321058,892,39,Heinz Müller,starting_lineup,Goalkeeper,33,0
22bf2ae55629242deca063c1a2b77f91,2013-08-24,2321058,1139,39,Nikolce Noveski,starting_lineup,Centre-Back,4,1
1e2351c825baa9c5fa998425bc80739b,2013-08-24,2321058,1363,39,Christian Wetklo,substitutes,Goalkeeper,29,0
c71d8bf37a342e556f2a21c0b09cd8b3,2013-08-24,2321058,1667,82,Diego Benaglio,starting_lineup,Goalkeeper,1,1
c4beef0d13d35c8f8dfc811aa0927e69,2013-08-25,2321059,1426,79,Cacau,substitutes,Centre-Forward,18,0
635382761e13a56d564afa5049b355a0,2013-08-25,2321059,1791,167,Halil Altıntop,starting_lineup,Attacking Midfield,7,0
430ee595c1ff3e4512aca9d20a3f5c43,2013-08-25,2321060,1565,24,Alexander Meier,starting_lineup,Attacking Midfield,14,1
0e3d7b7851def71a051e195ef1134d2a,2013-08-25,2321060,1659,23,Dennis Kruppke,starting_lineup,Second Striker,32,1
43dadad7652f2f2f24a2f919b65f383c,2013-08-25,2321060,1944,23,Deniz Dogan,substitutes,Centre-Back,8,0
14ff97ec68b174803e157319a38972e2,2013-08-25,2321060,2386,23,Marjan Petkovic,substitutes,Goalkeeper,1,0
6c37a6e0079677c3339db44c5120f3f7,2013-08-24,2321061,1095,44,Peer Kluge,substitutes,Defensive Midfield,24,0
b94245f2361bf8309ae4079c768817cd,2013-08-24,2321061,1726,41,Heiko Westermann,starting_lineup,Centre-Back,4,0
d16932108d8b454817264731c59da50b,2013-08-24,2321061,1784,41,René Adler,starting_lineup,Goalkeeper,15,0
18016358fbe4a9d448ceba45fdf3abf8,2013-08-17,2321062,80,27,Tom Starke,substitutes,Goalkeeper,22,0
81028ad142eabd1364865a1f97b5dd83,2013-08-17,2321062,1565,24,Alexander Meier,starting_lineup,Centre-Forward,14,0
1a794869b4ba9b3b0db1b51bf7f1cd8c,2013-08-17,2321062,2219,27,Philipp Lahm,starting_lineup,Right-Back,21,1
5f5f4578af784453a58421c78b414c6e,2013-08-17,2321062,2514,27,Bastian Schweinsteiger,starting_lineup,Defensive Midfield,31,0
86fd27d2f17c285a5c6d211775cc4cbc,2013-08-31,2321063,598,33,Timo Hildebrand,starting_lineup,Goalkeeper,34,1
5343717e87fd05f432c7eb63c5ed9289,2013-08-31,2321063,691,15,Simon Rolfes,substitutes,Defensive Midfield,6,0
5184f76c9c434e77cc8288ae386bda43,2013-08-31,2321063,1321,33,Jermaine Jones,substitutes,Defensive Midfield,13,0
0129ff838359aa121a4a9037596e8d6d,2013-08-31,2321063,3256,15,Roberto Hilbert,substitutes,Right-Back,14,0
5a215530ec395373a5ad6a3fa0f70470,2013-08-31,2321064,568,18,Martin Stranzl,starting_lineup,Centre-Back,39,0
8b47d81f4df7bba3a2bf2b0bda68f0cb,2013-08-31,2321064,1144,18,Christofer Heimeroth,substitutes,Goalkeeper,33,0
7d56727d21797176539a8c83b4c7d189,2013-08-31,2321064,1277,86,Clemens Fritz,starting_lineup,Right-Back,8,1
5f1a6c342903cd569d192a5fab97d1ae,2013-09-01,2321065,1426,79,Cacau,substitutes,Second Striker,18,0
777d3fa3bfdda2a7bb2a172174da49d4,2013-08-31,2321066,892,39,Heinz Müller,starting_lineup,Goalkeeper,33,0
1d1b19bf4128beb95acd945e20c7a0ac,2013-08-31,2321066,1139,39,Nikolce Noveski,starting_lineup,Centre-Back,4,1
77d7124d7a5bb26535c87dc608d04a1f,2013-08-31,2321066,1363,39,Christian Wetklo,substitutes,Goalkeeper,29,0
e9a53833c270202b2e8728636fd8ca04,2013-08-31,2321066,1586,42,Christian Schulz,substitutes,Centre-Back,19,0
fe5a35016a4486d9aaa2f7f38ab3db54,2013-08-31,2321066,3114,42,Jan Schlaudraff,substitutes,Second Striker,13,0
fe6058fcf17d224b1c35fc3796dfaf86,2013-08-31,2321067,411,44,Levan Kobiashvili,substitutes,Left Midfield,3,0
38dc0d5d25dd8a085d978550bb15b55c,2013-08-31,2321067,1095,44,Peer Kluge,substitutes,Central Midfield,24,0
3545de2e7518eccb2a6e45408068cb3f,2013-08-31,2321067,1381,44,Maik Franz,substitutes,Centre-Back,5,0
6863bef5ffc3ec48bb6fa2cb5ea9cbc0,2013-08-31,2321067,1667,82,Diego Benaglio,starting_lineup,Goalkeeper,1,1
ec9008eb6a017552d924f17828625ab3,2013-08-31,2321068,823,4,Hanno Balitsch,starting_lineup,Defensive Midfield,5,0
73fcf1f8d6b43c37a5def2b475191968,2013-08-31,2321068,1094,4,Emanuel Pogatetz,starting_lineup,Centre-Back,2,0
615c7ab7fd40277035c1081743d63056,2013-08-31,2321068,1150,4,Raphael Schäfer,starting_lineup,Goalkeeper,1,1
2cea959b36000baa062980e8fba9f9d1,2013-08-31,2321068,1791,167,Halil Altıntop,starting_lineup,Attacking Midfield,7,0
8a64145876aaf74a6be2f1567c60658c,2013-08-31,2321068,1986,4,Markus Feulner,starting_lineup,Right-Back,7,0
dbb09a75118e247c65cdea43eaeff4af,2013-08-27,2321069,80,27,Tom Starke,substitutes,Goalkeeper,22,0
4dea973bf1e30114d95d7b5b2c799f5b,2013-08-27,2321069,532,27,Claudio Pizarro,starting_lineup,Centre-Forward,14,0
b9c27a37a91eedb9d95292ff9b42ef5f,2013-08-27,2321069,1428,60,Mike Hanke,substitutes,Centre-Forward,9,0
2b6578dd13e616f82171082c5065d0ac,2013-08-27,2321069,2219,27,Philipp Lahm,substitutes,Defensive Midfield,21,0
978d33489cc2b1fd77e290bff58bd3d1,2013-08-27,2321069,2514,27,Bastian Schweinsteiger,starting_lineup,Defensive Midfield,31,1
d5fe98b4a8a670df4a3b114a2db7f1fa,2013-08-31,2321070,1659,23,Dennis Kruppke,substitutes,Second Striker,32,0
5668f2964885248d519c45f7afb9f1fb,2013-08-31,2321070,1726,41,Heiko Westermann,starting_lineup,Centre-Back,4,0
0c97c2884fa65d3205deeb2250ae26a2,2013-08-31,2321070,1784,41,René Adler,starting_lineup,Goalkeeper,15,0
f0186f8c64d0952ca3cbca35d81a16af,2013-08-31,2321070,1944,23,Deniz Dogan,starting_lineup,Centre-Back,8,1
9c64aeb27a727b86436068c696b63908,2013-08-31,2321070,2386,23,Marjan Petkovic,substitutes,Goalkeeper,1,0
5af52e5aa798b2178d6543937d2e5e5f,2013-09-01,2321071,26,16,Roman Weidenfeller,starting_lineup,Goalkeeper,1,1
7d9b43a478b8cc1e6efcb20ef19d3dfd,2013-09-01,2321071,410,16,Sebastian Kehl,substitutes,Defensive Midfield,5,0
2330cde138b49f66e18865a9f9e0b7dd,2013-09-14,2321072,26,16,Roman Weidenfeller,starting_lineup,Goalkeeper,1,1
50ea80a24c86ee75158adf6d15c730c2,2013-09-14,2321072,410,16,Sebastian Kehl,substitutes,Defensive Midfield,5,0
fbdbab3dfacbb8f31c2ef27da14352eb,2013-09-14,2321072,1726,41,Heiko Westermann,starting_lineup,Centre-Back,4,0
f2b4cf782142df91339ad9b4e22708db,2013-09-14,2321072,1784,41,René Adler,starting_lineup,Goalkeeper,15,0
c80c45d9113ad1471cf840d4e5ee056a,2013-09-14,2321072,2150,16,Oliver Kirch,substitutes,Defensive Midfield,21,0
7f84c5e4800a09feb34162dbdbed0ade,2013-09-14,2321073,80,27,Tom Starke,substitutes,Goalkeeper,22,0
d9d9dd8e0a75e490fc4edba4d28ad225,2013-09-14,2321073,532,27,Claudio Pizarro,substitutes,Centre-Forward,14,0
c309e463a8e5fcd104250cb91c1a5173,2013-09-14,2321073,1586,42,Christian Schulz,substitutes,Defensive Midfield,19,0
5745cc2ba5a84f7e9bd16892245e7419,2013-09-14,2321073,2219,27,Philipp Lahm,starting_lineup,Defensive Midfield,21,1
e797c13f8b099fda7fe4ae9da73944ff,2013-09-14,2321073,2514,27,Bastian Schweinsteiger,substitutes,Central Midfield,31,0
84b658b78ee083d8548544fea8b9daf3,2013-09-14,2321073,3114,42,Jan Schlaudraff,substitutes,Left Midfield,13,0
34f45a79e15de37fc5319a8ff715e2c2,2013-09-14,2321074,691,15,Simon Rolfes,starting_lineup,Central Midfield,6,1
305779d7f831b921cd1f2d29e25a9f36,2013-09-14,2321074,1667,82,Diego Benaglio,starting_lineup,Goalkeeper,1,1
78339e007040de7f859f3a04203f0b08,2013-09-14,2321074,3256,15,Roberto Hilbert,starting_lineup,Right-Back,14,0
398d02e405cb046843a463e1347d4b73,2013-09-14,2321075,1277,86,Clemens Fritz,starting_lineup,Right-Back,8,1
eb25837d9ff6490a11b0be0f88bb0155,2013-09-15,2321076,568,18,Martin Stranzl,starting_lineup,Centre-Back,39,0
94b5708f89ba19319e7ba8fb7df69dd4,2013-09-15,2321076,1144,18,Christofer Heimeroth,substitutes,Goalkeeper,33,0
c638a2e412de73cab7f634e3401b3e9e,2013-09-14,2321077,598,33,Timo Hildebrand,starting_lineup,Goalkeeper,34,0
6bc3dca1d00bb04ea74d0faa30fcb21b,2013-09-14,2321077,892,39,Heinz Müller,starting_lineup,Goalkeeper,33,0
780cb154ef34fc2581ccbd99a99b7458,2013-09-14,2321077,1139,39,Nikolce Noveski,starting_lineup,Centre-Back,4,1
94a44f78052c2ce88bb51e5a165f96b5,2013-09-14,2321077,1321,33,Jermaine Jones,substitutes,Defensive Midfield,13,0
b1bccce63fa4e71eda10968710d29d71,2013-09-14,2321077,1363,39,Christian Wetklo,substitutes,Goalkeeper,29,0
4f1a5807104f94bc6a500e1c36517ad1,2013-09-14,2321078,1428,60,Mike Hanke,substitutes,Centre-Forward,9,0
825139e503691d2d23e02279a790269a,2013-09-14,2321078,1791,167,Halil Altıntop,starting_lineup,Attacking Midfield,7,0
d15cc6b9d82aa3542cdcd0e7a0575d05,2013-09-15,2321079,823,4,Hanno Balitsch,starting_lineup,Defensive Midfield,5,0
f60313c0afc997fe8d9af064125404da,2013-09-15,2321079,1094,4,Emanuel Pogatetz,starting_lineup,Centre-Back,2,0
3117d7858a83f929b0e2be81e382d251,2013-09-15,2321079,1150,4,Raphael Schäfer,starting_lineup,Goalkeeper,1,1
bcf756c7c95f0a237bce58a26059c7c9,2013-09-15,2321079,1659,23,Dennis Kruppke,substitutes,Second Striker,32,0
6fa01e2c0372a83168a72aec154126f8,2013-09-15,2321079,1944,23,Deniz Dogan,starting_lineup,Centre-Back,8,1
0470bbd2cf2a757d4ad4907f9cd4851b,2013-09-15,2321079,2386,23,Marjan Petkovic,starting_lineup,Goalkeeper,1,0
7d36f704777645559647b9ac8ae368c2,2013-09-13,2321080,411,44,Levan Kobiashvili,substitutes,Left Midfield,3,0
5cca1ac1e45f07880fdc7e0bab5e3d73,2013-09-13,2321080,1426,79,Cacau,substitutes,Second Striker,18,0
9aa308a08ccfc54e4424278ed4d54623,2013-09-21,2321081,80,27,Tom Starke,substitutes,Goalkeeper,22,0
2e0064a9eeba2d8101edf0cbb2ca0bf6,2013-09-21,2321081,532,27,Claudio Pizarro,substitutes,Centre-Forward,14,0
3ed09b7bfe337641b94cb93b4a23c691,2013-09-21,2321081,598,33,Timo Hildebrand,starting_lineup,Goalkeeper,34,0
1b8635e53894fbcbcb136a7db564f1b8,2013-09-21,2321081,1321,33,Jermaine Jones,starting_lineup,Defensive Midfield,13,0
3b06149ce46e0995e4277ea4e9ad52a2,2013-09-21,2321081,2219,27,Philipp Lahm,starting_lineup,Defensive Midfield,21,1
179a9db0e7df93b02f82f4672c9c6565,2013-09-21,2321081,2514,27,Bastian Schweinsteiger,starting_lineup,Attacking Midfield,31,0
41ca9df0b7469ae6fbbb3ed55e122bec,2013-09-20,2321082,568,18,Martin Stranzl,starting_lineup,Centre-Back,39,1
e93e61885b1a1c0e63951643e4ba1664,2013-09-20,2321082,1144,18,Christofer Heimeroth,substitutes,Goalkeeper,33,0
f820f40d0dc9e46886675c895563c099,2013-09-20,2321082,1659,23,Dennis Kruppke,substitutes,Second Striker,32,0
79623f06886bd06f7a3da967d16fc055,2013-09-20,2321082,1944,23,Deniz Dogan,starting_lineup,Centre-Back,8,1
c9f153f4b043a4a59d0f25364ad31e98,2013-09-20,2321082,2386,23,Marjan Petkovic,starting_lineup,Goalkeeper,1,0
dced80866337661b0fd8c190800cc54e,2013-09-22,2321083,1426,79,Cacau,substitutes,Centre-Forward,18,0
5c4099524f7c5ada3aec52bb3d823c93,2013-09-21,2321084,1586,42,Christian Schulz,substitutes,Centre-Back,19,0
864d9c7933857f517e247d9c1f9c2699,2013-09-21,2321084,1791,167,Halil Altıntop,starting_lineup,Attacking Midfield,7,0
7c5bf3b7e9e6eeebfbea8adc8e2c6096,2013-09-21,2321084,3114,42,Jan Schlaudraff,substitutes,Second Striker,13,0
b6dda90422aee308a39dae29e2468cdd,2013-09-21,2321085,1667,82,Diego Benaglio,starting_lineup,Goalkeeper,1,1
026dc1a7e435302a6c08042b5f282934,2013-09-21,2321085,2358,82,Patrick Ochs,substitutes,Right-Back,2,0
