appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2224728_1197,2224728,1197,678,678,2012-07-13,Peter Graulund,DK1,1,0,0,0,64
2222960_1716,2222960,1716,6996,6996,2012-07-14,David Odonkor,UKR1,0,0,0,1,27
2245041_2050,2245041,2050,2698,24,2012-07-14,Nelson Valdez,RUSS,0,0,0,0,26
2224729_1725,2224729,1725,173,173,2012-07-15,Jesper Christiansen,DK1,0,0,0,0,90
2224729_2703,2224729,2703,173,173,2012-07-15,Morten Skoubo,DK1,0,0,0,0,7
2224733_1423,2224733,1423,190,855,2012-07-15,Lars Jacobsen,DK1,0,0,0,0,90
2224731_1606,2224731,1606,2414,2414,2012-07-16,Morten Rasmussen,DK1,0,0,0,0,90
2222360_109,2222360,109,825,825,2012-07-19,Dedê,ELQ,0,0,0,0,90
2232104_1197,2232104,1197,678,678,2012-07-19,Peter Graulund,ELQ,0,0,0,0,59
2224561_1606,2224561,1606,2414,2414,2012-07-20,Morten Rasmussen,DK1,0,0,0,0,90
2222590_1331,2222590,1331,121,533,2012-07-21,Kevin Kuranyi,RU1,0,0,0,0,90
2222590_2309,2222590,2309,121,121,2012-07-21,Zvjezdan Misimovic,RU1,0,0,0,0,90
2222590_3321,2222590,3321,121,3725,2012-07-21,Luke Wilkshire,RU1,0,0,0,0,90
2222977_1716,2222977,1716,6996,6996,2012-07-21,David Odonkor,UKR1,0,0,0,0,56
2224564_1725,2224564,1725,173,173,2012-07-22,Jesper Christiansen,DK1,0,0,0,0,90
2224564_2703,2224564,2703,173,173,2012-07-22,Morten Skoubo,DK1,0,0,0,0,18
2224569_1423,2224569,1423,190,855,2012-07-22,Lars Jacobsen,DK1,0,0,0,0,90
2222591_2050,2222591,2050,2698,24,2012-07-23,Nelson Valdez,RU1,0,0,0,0,45
2224568_1197,2224568,1197,678,678,2012-07-23,Peter Graulund,DK1,1,0,0,0,37
2222361_109,2222361,109,825,825,2012-07-26,Dedê,ELQ,0,0,0,0,90
2244352_1197,2244352,1197,678,678,2012-07-26,Peter Graulund,ELQ,1,0,0,0,47
2222972_1716,2222972,1716,6996,6996,2012-07-27,David Odonkor,UKR1,0,0,0,1,61
2224573_1606,2224573,1606,2414,2414,2012-07-27,Morten Rasmussen,DK1,0,0,0,0,90
2222607_1331,2222607,1331,121,533,2012-07-28,Kevin Kuranyi,RU1,0,0,0,0,90
2222607_2309,2222607,2309,121,121,2012-07-28,Zvjezdan Misimovic,RU1,1,0,0,0,90
2222607_3321,2222607,3321,121,3725,2012-07-28,Luke Wilkshire,RU1,0,0,0,0,90
2224571_1423,2224571,1423,190,855,2012-07-28,Lars Jacobsen,DK1,0,0,0,0,90
2244655_3165,2244655,3165,1041,141,2012-07-28,Cris,FRCH,0,0,0,0,90
2222613_2050,2222613,2050,2698,24,2012-07-29,Nelson Valdez,RU1,1,0,0,0,69
2224567_1197,2224567,1197,678,678,2012-07-29,Peter Graulund,DK1,0,0,0,0,34
2224574_1725,2224574,1725,173,173,2012-07-29,Jesper Christiansen,DK1,0,0,0,0,90
2224574_2703,2224574,2703,173,173,2012-07-29,Morten Skoubo,DK1,0,0,0,0,76
2246628_1423,2246628,1423,190,855,2012-08-01,Lars Jacobsen,CLQ,0,0,0,0,90
2246628_3354,2246628,3354,2282,2282,2012-08-01,Jonathan Blondel,CLQ,1,0,0,0,90
2246606_1606,2246606,1606,2414,2414,2012-08-02,Morten Rasmussen,ELQ,0,0,0,0,90
2246609_1161,2246609,1161,46,46,2012-08-02,Javier Zanetti,ELQ,0,0,0,0,90
2246614_1331,2246614,1331,121,533,2012-08-02,Kevin Kuranyi,ELQ,0,0,0,1,90
2246614_2309,2246614,2309,121,121,2012-08-02,Zvjezdan Misimovic,ELQ,0,0,0,0,90
2246614_3321,2246614,3321,121,3725,2012-08-02,Luke Wilkshire,ELQ,0,0,0,0,90
2247085_3170,2247085,3170,499,1304,2012-08-02,Simon Cziommer,ELQ,0,0,0,0,12
2247088_1335,2247088,1335,42,42,2012-08-02,Steven Cherundolo,ELQ,0,0,0,0,90
2247088_1587,2247088,1587,42,42,2012-08-02,Mario Eggimann,ELQ,0,0,0,0,90
2247088_277,2247088,277,42,3368,2012-08-02,Sérgio da Silva Pinto,ELQ,0,0,0,0,90
2247088_2805,2247088,2805,42,42,2012-08-02,Christian Pander,ELQ,0,0,1,0,90
2247088_3114,2247088,3114,42,42,2012-08-02,Jan Schlaudraff,ELQ,0,0,0,0,79
2247091_3109,2247091,3109,31,31,2012-08-02,Steven Gerrard,ELQ,0,0,0,0,90
2247094_109,2247094,109,825,825,2012-08-02,Dedê,ELQ,0,0,0,1,90
2222993_1716,2222993,1716,6996,6996,2012-08-03,David Odonkor,UKR1,1,0,0,0,85
2224576_1725,2224576,1725,173,173,2012-08-03,Jesper Christiansen,DK1,0,0,0,0,90
2224576_2703,2224576,2703,173,173,2012-08-03,Morten Skoubo,DK1,1,0,1,0,22
2229922_3354,2229922,3354,2282,2282,2012-08-04,Jonathan Blondel,BE1,0,0,0,0,90
2230285_3251,2230285,3251,370,370,2012-08-04,Stephen Hughes,SC1,0,0,0,0,90
2222633_1331,2222633,1331,121,533,2012-08-05,Kevin Kuranyi,RU1,1,0,0,0,90
2222633_2309,2222633,2309,121,121,2012-08-05,Zvjezdan Misimovic,RU1,0,0,0,0,56
2222633_3321,2222633,3321,121,3725,2012-08-05,Luke Wilkshire,RU1,1,0,0,0,90
2230286_3322,2230286,3322,903,903,2012-08-05,Ben Williams,SC1,0,0,0,0,90
2224575_1606,2224575,1606,2414,2414,2012-08-06,Morten Rasmussen,DK1,0,0,0,0,90
2246639_1423,2246639,1423,190,855,2012-08-08,Lars Jacobsen,CLQ,1,0,0,0,90
2246639_3354,2246639,3354,2282,2282,2012-08-08,Jonathan Blondel,CLQ,0,0,0,0,90
2246604_1161,2246604,1161,46,46,2012-08-09,Javier Zanetti,ELQ,0,0,0,0,90
2246611_1606,2246611,1606,2414,2414,2012-08-09,Morten Rasmussen,ELQ,0,0,0,0,90
2246615_1331,2246615,1331,121,533,2012-08-09,Kevin Kuranyi,ELQ,0,0,0,0,90
2246615_2309,2246615,2309,121,121,2012-08-09,Zvjezdan Misimovic,ELQ,0,0,0,1,90
2246615_3321,2246615,3321,121,3725,2012-08-09,Luke Wilkshire,ELQ,0,0,0,0,90
2246652_1560,2246652,1560,306,306,2012-08-09,Youssef El Akchaoui,ELQ,0,0,0,0,16
2247100_1335,2247100,1335,42,42,2012-08-09,Steven Cherundolo,ELQ,0,0,0,0,90
2247100_1586,2247100,1586,42,42,2012-08-09,Christian Schulz,ELQ,0,0,0,0,39
2247100_1587,2247100,1587,42,42,2012-08-09,Mario Eggimann,ELQ,0,0,1,0,51
2247100_277,2247100,277,42,3368,2012-08-09,Sérgio da Silva Pinto,ELQ,0,0,0,0,64
2247101_109,2247101,109,825,825,2012-08-09,Dedê,ELQ,0,0,0,0,90
2247106_3170,2247106,3170,499,1304,2012-08-09,Simon Cziommer,ELQ,2,0,0,0,59
2247107_3109,2247107,3109,31,31,2012-08-09,Steven Gerrard,ELQ,0,0,1,0,90
2224593_1725,2224593,1725,173,173,2012-08-10,Jesper Christiansen,DK1,0,0,0,0,41
2224593_2703,2224593,2703,173,173,2012-08-10,Morten Skoubo,DK1,0,0,1,0,10
2250168_2048,2250168,2048,403,403,2012-08-10,Philipp Haastrup,NL1,0,0,0,0,90
2218677_2865,2218677,2865,506,167,2012-08-11,Stephan Lichtsteiner,SCI,1,0,0,0,89
2218677_77,2218677,77,506,506,2012-08-11,Lúcio,SCI,0,0,0,0,120
2222995_1716,2222995,1716,6996,6996,2012-08-11,David Odonkor,UKR1,0,0,0,0,90
2224737_3354,2224737,3354,2282,2282,2012-08-11,Jonathan Blondel,BE1,0,0,0,0,90
2227442_3251,2227442,3251,370,370,2012-08-11,Stephen Hughes,SC1,0,0,0,0,79
2229835_2878,2229835,2878,750,750,2012-08-11,Yassin Mikari,FR1,0,0,0,0,45
2229836_3165,2229836,3165,1041,141,2012-08-11,Cris,FR1,0,0,0,0,90
2229839_3266,2229839,3266,1158,1158,2012-08-11,Jérémie Aliadière,FR1,0,0,1,0,90
2222623_1331,2222623,1331,121,533,2012-08-12,Kevin Kuranyi,RU1,0,0,0,0,90
2222623_2050,2222623,2050,2698,24,2012-08-12,Nelson Valdez,RU1,0,0,0,0,73
2222623_2309,2222623,2309,121,121,2012-08-12,Zvjezdan Misimovic,RU1,0,0,0,0,80
2222623_3321,2222623,3321,121,3725,2012-08-12,Luke Wilkshire,RU1,1,0,0,0,90
2224582_1197,2224582,1197,678,678,2012-08-12,Peter Graulund,DK1,0,0,0,0,24
2224582_1423,2224582,1423,190,855,2012-08-12,Lars Jacobsen,DK1,0,0,0,0,90
2224585_1606,2224585,1606,2414,2414,2012-08-12,Morten Rasmussen,DK1,0,0,0,0,90
2227436_3322,2227436,3322,903,903,2012-08-12,Ben Williams,SC1,0,0,0,0,90
2229332_2219,2229332,2219,27,27,2012-08-12,Philipp Lahm,DFL,0,0,0,0,90
2229332_26,2229332,26,16,16,2012-08-12,Roman Weidenfeller,DFL,0,0,0,0,90
2236593_3160,2236593,3160,631,631,2012-08-12,John Terry,GBCS,0,0,0,0,90
2236593_3163,2236593,3163,631,281,2012-08-12,Frank Lampard,GBCS,1,0,0,0,90
2236593_3182,2236593,3182,631,12,2012-08-12,Ashley Cole,GBCS,1,0,0,0,90
2236593_3333,2236593,3333,281,1237,2012-08-12,James Milner,GBCS,0,0,0,1,90
2250174_3170,2250174,3170,499,1304,2012-08-12,Simon Cziommer,NL1,0,0,0,0,68
2250175_1560,2250175,1560,306,306,2012-08-12,Youssef El Akchaoui,NL1,0,0,0,0,57
2250175_3395,2250175,3395,467,132,2012-08-12,Gábor Babos,NL1,0,0,0,0,90
2221769_557,2221769,557,167,167,2012-08-17,Simon Jentzsch,DFB,0,0,0,0,90
2243774_109,2243774,109,825,825,2012-08-17,Dedê,TR1,0,0,0,0,90
2243774_1896,2243774,1896,19771,19771,2012-08-17,Ahmet Cebe,TR1,1,0,0,0,90
2221749_26,2221749,26,16,16,2012-08-18,Roman Weidenfeller,DFB,0,0,0,0,90
2221749_410,2221749,410,16,16,2012-08-18,Sebastian Kehl,DFB,0,0,0,0,90
2221753_1426,2221753,1426,79,79,2012-08-18,Cacau,DFB,0,0,0,1,45
2221753_264,2221753,264,79,79,2012-08-18,Tamás Hajnal,DFB,0,0,0,0,90
2221758_1094,2221758,1094,82,4,2012-08-18,Emanuel Pogatetz,DFB,0,0,0,1,90
2221760_1073,2221760,1073,15,16,2012-08-18,Manuel Friedrich,DFB,0,0,0,0,90
2221760_691,2221760,691,15,15,2012-08-18,Simon Rolfes,DFB,0,0,1,0,90
2221762_1474,2221762,1474,533,533,2012-08-18,Tim Wiese,DFB,0,0,0,0,90
2221764_1116,2221764,1116,65,65,2012-08-18,Thomas Kleine,DFB,0,0,0,0,90
2221764_258,2221764,258,65,33,2012-08-18,Gerald Asamoah,DFB,0,0,0,0,67
2221768_1428,2221768,1428,18,60,2012-08-18,Mike Hanke,DFB,0,0,0,0,9
2221768_568,2221768,568,18,18,2012-08-18,Martin Stranzl,DFB,0,0,0,0,90
2223001_1716,2223001,1716,6996,6996,2012-08-18,David Odonkor,UKR1,0,0,0,0,90
2224590_1423,2224590,1423,190,855,2012-08-18,Lars Jacobsen,DK1,0,0,0,0,90
2224739_3354,2224739,3354,2282,2282,2012-08-18,Jonathan Blondel,BE1,0,0,1,0,90
2227437_3322,2227437,3322,903,903,2012-08-18,Ben Williams,SC1,0,0,0,0,90
2227441_3251,2227441,3251,370,370,2012-08-18,Stephen Hughes,SC1,0,0,0,0,90
2229838_3165,2229838,3165,1041,141,2012-08-18,Cris,FR1,0,0,0,0,85
2229848_3266,2229848,3266,1158,1158,2012-08-18,Jérémie Aliadière,FR1,0,0,1,0,90
2230141_3156,2230141,3156,148,148,2012-08-18,William Gallas,GB1,0,0,0,0,90
2230142_1368,2230142,1368,379,1519,2012-08-18,Guy Demel,GB1,0,0,0,0,90
2230142_3146,2230142,3146,405,512,2012-08-18,Shay Given,GB1,0,0,0,0,90
2230142_3179,2230142,3179,379,371,2012-08-18,Carlton Cole,GB1,0,0,0,0,81
2230143_2998,2230143,2998,512,1003,2012-08-18,Robert Huth,GB1,0,0,0,0,90
2230143_3306,2230143,3306,512,1132,2012-08-18,Jonathan Walters,GB1,0,0,0,0,90
2230147_1662,2230147,1662,931,33,2012-08-18,Sascha Riether,GB1,0,0,0,0,90
2230147_2874,2230147,2874,931,265,2012-08-18,Mladen Petric,GB1,0,0,2,1,67
2230147_3220,2230147,3220,931,931,2012-08-18,John Arne Riise,GB1,0,0,0,1,90
2230147_3259,2230147,3259,931,931,2012-08-18,Damien Duff,GB1,0,0,1,1,74
2230147_3357,2230147,3357,931,1003,2012-08-18,Mark Schwarzer,GB1,0,0,0,0,90
2230149_3109,2230149,3109,31,31,2012-08-18,Steven Gerrard,GB1,0,0,0,0,90
2243767_3059,2243767,3059,524,524,2012-08-18,Ekrem Dag,TR1,0,0,0,0,31
2243768_3132,2243768,3132,1506,126,2012-08-18,Florin Cernat,TR1,1,0,0,1,90
2243768_831,2243768,831,1506,1506,2012-08-18,Selim Teber,TR1,0,0,0,0,73
2243770_2899,2243770,2899,2292,2292,2012-08-18,Hervé Tum,TR1,1,0,1,0,87
2244383_2963,2244383,2963,1084,714,2012-08-18,Martín Demichelis,ES1,0,0,0,0,90
2244383_3172,2244383,3172,940,940,2012-08-18,Quique de Lucas,ES1,0,0,0,0,90
2244384_2623,2244384,2623,368,167,2012-08-18,Piotr Trochowski,ES1,0,0,0,0,82
2250179_3170,2250179,3170,499,1304,2012-08-18,Simon Cziommer,NL1,1,0,0,0,43
2250181_1560,2250181,1560,306,306,2012-08-18,Youssef El Akchaoui,NL1,0,0,0,0,90
2221641_1335,2221641,1335,42,42,2012-08-19,Steven Cherundolo,DFB,0,0,0,0,62
2221641_277,2221641,277,42,3368,2012-08-19,Sérgio da Silva Pinto,DFB,0,0,2,1,90
2221641_2805,2221641,2805,42,42,2012-08-19,Christian Pander,DFB,0,0,0,1,90
2221641_3114,2221641,3114,42,42,2012-08-19,Jan Schlaudraff,DFB,0,0,2,1,90
2221754_1726,2221754,1726,41,610,2012-08-19,Heiko Westermann,DFB,0,0,0,0,90
2221754_1784,2221754,1784,41,39,2012-08-19,René Adler,DFB,0,0,0,0,90
2221761_1139,2221761,1139,39,39,2012-08-19,Nikolce Noveski,DFB,0,0,0,0,90
2221761_1363,2221761,1363,39,33,2012-08-19,Christian Wetklo,DFB,0,0,0,0,90
2221761_2923,2221761,2923,39,3368,2012-08-19,Andreas Ivanschitz,DFB,0,0,0,2,72
2221763_1277,2221763,1277,86,86,2012-08-19,Clemens Fritz,DFB,0,0,0,0,65
2221765_1496,2221765,1496,24,24,2012-08-19,Heiko Butscher,DFB,0,0,0,0,45
2221765_1565,2221765,1565,24,24,2012-08-19,Alexander Meier,DFB,0,0,0,0,90
2221765_332,2221765,332,24,24,2012-08-19,Benjamin Köhler,DFB,0,0,0,0,45
2221765_447,2221765,447,24,24,2012-08-19,Oka Nikolov,DFB,0,0,0,0,70
2221766_1075,2221766,1075,38,121,2012-08-19,Andriy Voronin,DFB,0,0,0,0,90
2221766_1568,2221766,1568,38,38,2012-08-19,Stefan Reisinger,DFB,0,0,1,0,90
2221766_2712,2221766,2712,38,38,2012-08-19,Nando Rafael,DFB,0,0,0,0,1
2221766_886,2221766,886,38,38,2012-08-19,Jens Langeneke,DFB,1,0,0,0,90
2221771_1150,2221771,1150,4,4,2012-08-19,Raphael Schäfer,DFB,0,0,0,0,120
2221771_823,2221771,823,4,4,2012-08-19,Hanno Balitsch,DFB,0,0,0,0,72
2221775_598,2221775,598,33,24,2012-08-19,Timo Hildebrand,DFB,0,0,0,0,90
2222608_1331,2222608,1331,121,533,2012-08-19,Kevin Kuranyi,RU1,2,0,0,0,90
2222608_2309,2222608,2309,121,121,2012-08-19,Zvjezdan Misimovic,RU1,0,0,0,0,85
2222608_3321,2222608,3321,121,3725,2012-08-19,Luke Wilkshire,RU1,0,0,0,0,45
2224591_1197,2224591,1197,678,678,2012-08-19,Peter Graulund,DK1,0,0,0,0,19
2224592_1606,2224592,1606,2414,2414,2012-08-19,Morten Rasmussen,DK1,0,0,0,0,90
2230148_3160,2230148,3160,631,631,2012-08-19,John Terry,GB1,0,0,0,0,90
2230148_3163,2230148,3163,631,281,2012-08-19,Frank Lampard,GB1,1,0,1,0,90
2230148_3182,2230148,3182,631,12,2012-08-19,Ashley Cole,GB1,0,0,0,0,90
2243771_3256,2243771,3256,114,15,2012-08-19,Roberto Hilbert,TR1,1,0,0,0,90
2243775_2148,2243775,2148,3216,2944,2012-08-19,Erdal Kilicaslan,TR1,0,0,0,0,2
2244382_2050,2244382,2050,1049,24,2012-08-19,Nelson Valdez,ES1,0,0,0,0,9
2250182_2048,2250182,2048,403,403,2012-08-19,Philipp Haastrup,NL1,1,0,0,0,90
2250185_3395,2250185,3395,467,132,2012-08-19,Gábor Babos,NL1,0,0,0,0,90
2221759_2219,2221759,2219,27,27,2012-08-20,Philipp Lahm,DFB,0,0,0,0,90
2221759_2514,2221759,2514,27,985,2012-08-20,Bastian Schweinsteiger,DFB,0,0,0,0,15
2221759_532,2221759,532,27,86,2012-08-20,Claudio Pizarro,DFB,0,0,1,0,9
2224540_2703,2224540,2703,173,173,2012-08-20,Morten Skoubo,DK1,0,0,0,0,13
2230144_3332,2230144,3332,985,985,2012-08-20,Wayne Rooney,GB1,0,0,0,0,90
2230144_3356,2230144,3356,29,989,2012-08-20,Sylvain Distin,GB1,0,0,0,0,90
2230144_3397,2230144,3397,985,985,2012-08-20,Paul Scholes,GB1,1,0,0,0,90
2230144_3404,2230144,3404,29,29,2012-08-20,Phil Neville,GB1,0,0,0,0,90
2243769_1792,2243769,1792,141,105,2012-08-20,Hamit Altintop,TR1,0,0,0,0,74
2243769_1841,2243769,1841,10484,10484,2012-08-20,Ali Bilgin,TR1,1,0,0,0,18
2243769_299,2243769,299,10484,10484,2012-08-20,Fabian Ernst,TR1,0,0,0,0,62
2243769_325,2243769,325,141,141,2012-08-20,Tomas Ujfalusi,TR1,0,0,0,0,90
2243773_755,2243773,755,589,589,2012-08-20,Deniz Baris,TR1,0,0,0,0,90
2243773_933,2243773,933,589,2293,2012-08-20,Ugur Inceman,TR1,1,0,1,0,90
2254401_3270,2254401,3270,36,1123,2012-08-21,Joseph Yobo,CLQ,0,0,0,0,90
2254405_1428,2254405,1428,18,60,2012-08-21,Mike Hanke,CLQ,0,0,0,0,21
2254405_568,2254405,568,18,18,2012-08-21,Martin Stranzl,CLQ,0,0,0,0,90
2254408_1423,2254408,1423,190,855,2012-08-21,Lars Jacobsen,CLQ,0,0,0,1,90
2225459_3160,2225459,3160,631,631,2012-08-22,John Terry,GB1,0,0,0,0,90
2225459_3163,2225459,3163,631,281,2012-08-22,Frank Lampard,GB1,0,0,1,0,90
2225459_3182,2225459,3182,631,12,2012-08-22,Ashley Cole,GB1,0,0,0,1,90
2254403_2963,2254403,2963,1084,714,2012-08-22,Martín Demichelis,CLQ,0,0,1,0,90
2254930_1331,2254930,1331,121,533,2012-08-22,Kevin Kuranyi,ELQ,0,0,0,0,75
2254930_1426,2254930,1426,79,79,2012-08-22,Cacau,ELQ,0,0,0,0,13
2254930_2309,2254930,2309,121,121,2012-08-22,Zvjezdan Misimovic,ELQ,0,0,0,0,38
2254930_264,2254930,264,79,79,2012-08-22,Tamás Hajnal,ELQ,0,0,0,0,77
2254930_3321,2254930,3321,121,3725,2012-08-22,Luke Wilkshire,ELQ,1,0,0,0,90
2254938_1161,2254938,1161,46,46,2012-08-23,Javier Zanetti,ELQ,0,0,0,0,90
2254956_1606,2254956,1606,2414,2414,2012-08-23,Morten Rasmussen,ELQ,0,0,0,0,90
2254962_1791,2254962,1791,449,167,2012-08-23,Halil Altintop,ELQ,0,0,0,0,90
2254965_10,2254965,10,398,398,2012-08-23,Miroslav Klose,ELQ,1,0,1,0,83
2254970_1560,2254970,1560,306,306,2012-08-23,Youssef El Akchaoui,ELQ,0,0,0,0,90
2254972_2233,2254972,2233,3368,3368,2012-08-23,Christian Lell,ELQ,0,0,0,2,90
2254976_3354,2254976,3354,2282,2282,2012-08-23,Jonathan Blondel,ELQ,0,0,1,1,90
2254990_1335,2254990,1335,42,42,2012-08-23,Steven Cherundolo,ELQ,0,0,0,1,90
2254990_277,2254990,277,42,3368,2012-08-23,Sérgio da Silva Pinto,ELQ,0,0,0,0,90
2254990_2805,2254990,2805,42,42,2012-08-23,Christian Pander,ELQ,0,0,0,1,90
2254990_3114,2254990,3114,42,42,2012-08-23,Jan Schlaudraff,ELQ,0,0,1,1,85
2222535_1277,2222535,1277,86,86,2012-08-24,Clemens Fritz,L1,0,0,0,0,90
2222535_2150,2222535,2150,16,16,2012-08-24,Oliver Kirch,L1,0,0,0,0,82
2222535_26,2222535,26,16,16,2012-08-24,Roman Weidenfeller,L1,0,0,0,0,90
2222535_410,2222535,410,16,16,2012-08-24,Sebastian Kehl,L1,1,0,0,0,90
2243780_2587,2243780,2587,10484,524,2012-08-24,Elyasa Süme,TR1,0,0,0,0,90
2243780_299,2243780,299,10484,10484,2012-08-24,Fabian Ernst,TR1,0,0,0,0,90
2243780_3132,2243780,3132,1506,126,2012-08-24,Florin Cernat,TR1,0,0,1,0,90
2243780_831,2243780,831,1506,1506,2012-08-24,Selim Teber,TR1,0,0,0,0,32
2222537_1428,2222537,1428,18,60,2012-08-25,Mike Hanke,L1,0,0,1,0,74
2222537_1474,2222537,1474,533,533,2012-08-25,Tim Wiese,L1,0,0,0,0,90
2222537_568,2222537,568,18,18,2012-08-25,Martin Stranzl,L1,0,0,0,0,90
2222538_1094,2222538,1094,82,4,2012-08-25,Emanuel Pogatetz,L1,0,0,0,0,90
2222538_1426,2222538,1426,79,79,2012-08-25,Cacau,L1,0,0,0,0,27
2222538_1667,2222538,1667,82,162,2012-08-25,Diego Benaglio,L1,0,0,0,0,90
2222538_264,2222538,264,79,79,2012-08-25,Tamás Hajnal,L1,0,0,0,0,45
2222539_1139,2222539,1139,39,39,2012-08-25,Nikolce Noveski,L1,0,0,0,0,90
2222539_1363,2222539,1363,39,33,2012-08-25,Christian Wetklo,L1,0,0,0,0,90
2222539_2923,2222539,2923,39,3368,2012-08-25,Andreas Ivanschitz,L1,0,0,1,0,71
2222540_1075,2222540,1075,38,121,2012-08-25,Andriy Voronin,L1,0,0,0,0,90
2222540_2712,2222540,2712,38,38,2012-08-25,Nando Rafael,L1,0,0,0,0,60
2222540_557,2222540,557,167,167,2012-08-25,Simon Jentzsch,L1,0,0,0,0,90
2222540_886,2222540,886,38,38,2012-08-25,Jens Langeneke,L1,0,0,0,0,90
2222541_1150,2222541,1150,4,4,2012-08-25,Raphael Schäfer,L1,0,0,0,0,90
2222541_1726,2222541,1726,41,610,2012-08-25,Heiko Westermann,L1,1,0,0,0,90
2222541_1784,2222541,1784,41,39,2012-08-25,René Adler,L1,0,0,0,0,90
2222541_823,2222541,823,4,4,2012-08-25,Hanno Balitsch,L1,1,0,1,0,90
2222542_1565,2222542,1565,24,24,2012-08-25,Alexander Meier,L1,0,0,0,0,90
2222542_332,2222542,332,24,24,2012-08-25,Benjamin Köhler,L1,0,0,0,0,2
2222542_691,2222542,691,15,15,2012-08-25,Simon Rolfes,L1,0,0,0,0,90
2222543_1116,2222543,1116,65,65,2012-08-25,Thomas Kleine,L1,1,0,0,0,90
2222543_2219,2222543,2219,27,27,2012-08-25,Philipp Lahm,L1,0,0,0,0,90
2222543_2514,2222543,2514,27,985,2012-08-25,Bastian Schweinsteiger,L1,0,0,0,0,18
2222543_532,2222543,532,27,86,2012-08-25,Claudio Pizarro,L1,0,0,0,0,9
2223007_1716,2223007,1716,6996,6996,2012-08-25,David Odonkor,UKR1,0,0,0,0,90
2225444_1327,2225444,1327,379,1159,2012-08-25,Alou Diarra,GB1,0,0,0,0,21
2225444_1368,2225444,1368,379,1519,2012-08-25,Guy Demel,GB1,0,0,0,0,90
2225444_3179,2225444,3179,379,371,2012-08-25,Carlton Cole,GB1,1,0,0,0,62
2225445_3146,2225445,3146,405,512,2012-08-25,Shay Given,GB1,0,0,0,0,90
2225445_3356,2225445,3356,29,989,2012-08-25,Sylvain Distin,GB1,0,0,0,0,90
2225445_3404,2225445,3404,29,29,2012-08-25,Phil Neville,GB1,0,0,0,0,90
2225447_1662,2225447,1662,931,33,2012-08-25,Sascha Riether,GB1,0,0,0,0,90
2225447_2874,2225447,2874,931,265,2012-08-25,Mladen Petric,GB1,0,0,0,0,73
2225447_3259,2225447,3259,931,931,2012-08-25,Damien Duff,GB1,0,0,1,0,90
2225447_3332,2225447,3332,985,985,2012-08-25,Wayne Rooney,GB1,0,0,0,0,22
2225447_3357,2225447,3357,931,1003,2012-08-25,Mark Schwarzer,GB1,0,0,0,0,90
2225447_3406,2225447,3406,985,985,2012-08-25,Ryan Giggs,GB1,0,0,0,0,9
2225448_3156,2225448,3156,148,148,2012-08-25,William Gallas,GB1,0,0,0,0,90
2225449_3163,2225449,3163,631,281,2012-08-25,Frank Lampard,GB1,0,0,0,0,3
2225449_3182,2225449,3182,631,12,2012-08-25,Ashley Cole,GB1,0,0,0,0,90
2227448_3322,2227448,3322,903,903,2012-08-25,Ben Williams,SC1,0,0,0,0,90
2242827_3172,2242827,3172,940,940,2012-08-25,Quique de Lucas,ES1,0,0,1,0,56
2242832_2963,2242832,2963,1084,714,2012-08-25,Martín Demichelis,ES1,1,0,0,0,90
2243777_1896,2243777,1896,19771,19771,2012-08-25,Ahmet Cebe,TR1,0,0,0,0,90
2243781_3059,2243781,3059,524,524,2012-08-25,Ekrem Dag,TR1,0,0,0,0,18
2243781_3270,2243781,3270,36,1123,2012-08-25,Joseph Yobo,TR1,0,0,0,0,90
2243784_109,2243784,109,825,825,2012-08-25,Dedê,TR1,0,0,0,0,90
2251267_2865,2251267,2865,506,167,2012-08-25,Stephan Lichtsteiner,IT1,0,0,1,0,78
2222536_1321,2222536,1321,33,114,2012-08-26,Jermaine Jones,L1,1,0,0,1,90
2222536_1335,2222536,1335,42,42,2012-08-26,Steven Cherundolo,L1,0,0,0,0,90
2222536_1587,2222536,1587,42,42,2012-08-26,Mario Eggimann,L1,0,0,0,0,90
2222536_277,2222536,277,42,3368,2012-08-26,Sérgio da Silva Pinto,L1,0,0,0,0,69
2222536_2805,2222536,2805,42,42,2012-08-26,Christian Pander,L1,0,0,0,1,90
2222536_3114,2222536,3114,42,42,2012-08-26,Jan Schlaudraff,L1,0,0,0,1,90
2222536_598,2222536,598,33,24,2012-08-26,Timo Hildebrand,L1,0,0,0,0,90
2224547_2703,2224547,2703,173,173,2012-08-26,Morten Skoubo,DK1,0,0,0,0,90
2224752_3354,2224752,3354,2282,2282,2012-08-26,Jonathan Blondel,BE1,1,0,0,0,90
2225451_2998,2225451,2998,512,1003,2012-08-26,Robert Huth,GB1,1,0,0,0,90
2225451_3195,2225451,3195,512,512,2012-08-26,Jermaine Pennant,GB1,0,0,0,0,65
2225451_3306,2225451,3306,512,1132,2012-08-26,Jonathan Walters,GB1,0,0,0,0,90
2225452_3109,2225452,3109,31,31,2012-08-26,Steven Gerrard,GB1,0,0,0,1,90
2225452_3202,2225452,3202,281,371,2012-08-26,Kolo Touré,GB1,0,0,0,0,90
2225452_3333,2225452,3333,281,1237,2012-08-26,James Milner,GB1,0,0,0,0,76
2242835_2623,2242835,2623,368,167,2012-08-26,Piotr Trochowski,ES1,0,0,0,1,90
